UF;NACIONALIDADE;CLASSIFICACAO;QTD
ES;TURQUIA;Temporário;1
ES;ESLOVÊNIA;Residente;1
ES;ISLÂNDIA;Temporário;1
ES;CONGO;Provisório;1
ES;ESTÔNIA;Residente;1
ES;GEÓRGIA;Residente;2
ES;QUÊNIA;Temporário;3
ES;AUSTRÁLIA;Temporário;2
ES;GUATEMALA;Residente;1
ES;MAURITÂNIA;Residente;1
ES;EGITO;Provisório;1
ES;REP. DOMINICANA;Temporário;3
ES;MYANMAR;Residente;1
ES;SAMOA OCIDENTAL;Residente;1
ES;IÊMEN;Residente;1
ES;PANAMÁ;Temporário;1
ES;GUATEMALA;Temporário;1
ES;TAILÂNDIA;Residente;3
ES;SRI LANKA;Residente;1
ES;AFEGANISTÃO;Temporário;1
ES;TAILÂNDIA;Temporário;2
ES;BAHAMA,IS;Residente;1
ES;MARROCOS;Temporário;1
ES;SENEGAL;Temporário;2
ES;GUINÉ EQUATORIAL;Temporário;2
ES;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;1
ES;LUXEMBURGO;Residente;1
ES;BURKINA FASO;Temporário;1
ES;ESTÔNIA;Temporário;1
ES;NOVA ZELÂNDIA;Temporário;1
ES;ARÁBIA SAUDITA;Residente;2
ES;MAURÍCIO;Residente;1
ES;RÚSSIA;Provisório;2
ES;AUSTRIA;Temporário;1
ES;MALAVI;Temporário;1
MS;VENEZUELA;Residente;7169
MS;PARAGUAI;Residente;7692
MS;PARAGUAI;Temporário;3510
MS;VENEZUELA;Temporário;7739
MS;BOLÍVIA;Residente;2605
MS;PERU;Provisório;19
MS;HAITI;Residente;1606
MS;COLÔMBIA;Residente;356
MS;LÍBANO;Residente;285
MS;PAÍSES BAIXOS;Residente;58
MS;ESTADOS UNIDOS;Residente;162
MS;PERU;Residente;207
MS;BOLÍVIA;Temporário;1730
MS;CHINA;Residente;436
MS;JAPÃO;Residente;694
MS;VENEZUELA;Provisório;724
MS;ARGENTINA;Residente;305
MS;CHILE;Residente;87
MS;POLÔNIA;Residente;21
MS;FRANÇA;Residente;59
MS;CHINA;Temporário;34
MS;CUBA;Residente;145
MS;ITÁLIA;Residente;167
MS;BANGLADESH;Residente;44
MS;NIGÉRIA;Provisório;2
MS;ANGOLA;Residente;36
MS;PORTUGAL;Residente;540
MS;CUBA;Provisório;373
MS;HAITI;Temporário;535
MS;MOÇAMBIQUE;Temporário;65
MS;CORÉIA DO SUL;Residente;86
MS;URUGUAI;Residente;97
MS;COLÔMBIA;Temporário;303
MS;ESPANHA;Residente;154
MS;FINLÂNDIA;Temporário;19
MS;CHILE;Temporário;40
MS;PORTUGAL;Temporário;19
MS;DINAMARCA;Residente;3
MS;CABO VERDE;Temporário;20
MS;COSTA RICA;Residente;6
MS;REP. DOMINICANA;Residente;20
MS;PERU;Temporário;87
MS;JORDÂNIA;Residente;41
MS;ALEMANHA;Residente;126
MS;CANADÁ;Residente;13
MS;IRÃ;Residente;14
MS;PAQUISTÃO;Provisório;2
MS;REINO UNIDO;Residente;47
MS;GUINÉ BISSAU;Residente;30
MS;SÍRIA;Residente;53
MS;GUINÉ BISSAU;Temporário;53
MS;MÉXICO;Residente;13
MS;ANGOLA;Temporário;69
MS;ARGENTINA;Temporário;15
MS;SUÍCA;Residente;29
MS;SENEGAL;Residente;26
MS;TAIWAN, PROVINCIA DA CHINA;Residente;19
MS;COLÔMBIA;Provisório;94
MS;MOÇAMBIQUE;Residente;10
MS;PANAMÁ;Residente;7
MS;SUÉCIA;Temporário;10
MS;ARGÉLIA;Residente;7
MS;RÚSSIA;Residente;16
MS;INDONÉSIA;Residente;4
MS;INDIA;Residente;24
MS;PAQUISTÃO;Residente;26
MS;REP. DOMINICANA;Provisório;21
MS;FILIPINAS;Residente;20
MS;REPÚBLICA TCHECA;Residente;4
MS;ROMÊNIA;Residente;9
MS;MARROCOS;Residente;15
MS;ESPANHA;Temporário;6
MS;INDIA;Temporário;3
MS;AZERBAIJÃO;Residente;2
MS;PANAMÁ;Temporário;4
MS;AUSTRÁLIA;Residente;11
MS;EQUADOR;Provisório;18
MS;PAQUISTÃO;Temporário;5
MS;EQUADOR;Residente;36
MS;TUNÍSIA;Residente;4
MS;CONGO;Temporário;4
MS;TURQUIA;Residente;3
MS;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
MS;BANGLADESH;Provisório;2
MS;CHILE;Provisório;7
MS;HAITI;Provisório;9
MS;EGITO;Residente;16
MS;CUBA;Temporário;29
MS;HONDURAS;Provisório;1
MS;URUGUAI;Temporário;2
MS;QUÊNIA;Temporário;3
MS;EQUADOR;Temporário;32
MS;IÊMEN;Residente;17
MS;BELARUS;Residente;2
MS;REINO UNIDO;Temporário;1
MS;AUSTRIA;Temporário;3
MS;COSTA RICA;Temporário;1
MS;IRLANDA;Residente;5
MS;ARÁBIA SAUDITA;Residente;2
MS;APÁTRIDA;Residente;8
MS;GUATEMALA;Residente;6
MS;VIETINA;Residente;2
MS;EL SALVADOR;Residente;6
MS;CABO VERDE;Residente;9
MS;NOVA ZELÂNDIA;Residente;5
MS;MÉXICO;Temporário;5
MS;SOMÁLIA;Provisório;1
MS;ISRAEL;Residente;2
MS;HUNGRIA;Residente;3
MS;BÉLGICA;Residente;13
MS;SÍRIA;Temporário;3
MS;TUNÍSIA;Provisório;3
MS;GUINÉ;Residente;10
MS;MARROCOS;Provisório;5
MS;ALEMANHA;Temporário;9
MS;MALÁSIA;Residente;14
MS;BOLÍVIA;Provisório;18
MS;SERVIA E MONTENEGRO;Residente;7
MS;ESTADOS UNIDOS;Temporário;6
MS;GUIANA;Residente;3
MS;LITUÂNIA;Residente;5
MS;CAMARÕES;Residente;2
MS;SAO TOMÉ E PRÍNCIPE;Temporário;5
MS;AFRICA DO SUL;Residente;2
MS;NÍGER;Residente;1
MS;CORÉIA DO SUL;Temporário;2
MS;BULGÁRIA;Residente;4
MS;NIGÉRIA;Residente;12
MS;ETIÓPIA;Temporário;3
MS;RÚSSIA;Temporário;5
MS;GANA;Temporário;2
MS;IRAQUE;Residente;4
MS;NIGÉRIA;Temporário;9
MS;NICARÁGUA;Residente;2
MS;BURUNDI;Temporário;2
MS;AUSTRIA;Residente;9
MS;IRÃ;Temporário;3
MS;LUXEMBURGO;Temporário;1
MS;CINGAPURA;Residente;2
MS;LUXEMBURGO;Residente;1
MS;LETÔNIA;Residente;2
MS;ITÁLIA;Temporário;7
MS;GRÉCIA;Residente;8
MS;PALESTINA;Residente;7
MS;SUÉCIA;Residente;3
MS;REPÚBLICA TCHECA;Temporário;1
MS;PARAGUAI;Fronteiriço;284
MS;MAURÍCIO;Residente;1
MS;GABÃO;Temporário;5
MS;UNIÃO SOVIÉTICA;Residente;1
MS;HONDURAS;Temporário;4
MS;LÍBANO;Provisório;5
MS;IÊMEN;Temporário;5
MS;HONDURAS;Residente;6
MS;SAO TOMÉ E PRÍNCIPE;Residente;4
MS;FRANÇA;Temporário;4
MS;IUGUSLAVIA;Residente;2
MS;PALESTINA;Temporário;1
MS;UCRÂNIA;Residente;6
MS;JORDÂNIA;Provisório;1
MS;GUATEMALA;Provisório;6
MS;PARAGUAI;Provisório;5
MS;FILIPINAS;Provisório;1
MS;ARGENTINA;Provisório;6
MS;CONGO;Residente;2
MS;SUÍCA;Temporário;1
MS;RUANDA;Residente;1
MS;TOGO;Residente;6
MS;JAPÃO;Temporário;2
MS;MALI;Residente;2
MS;ALEMANHA;Provisório;1
MS;RÚSSIA;Provisório;1
MS;CAMARÕES;Provisório;1
RS;JORDÂNIA;Provisório;7
RS;EGITO;Provisório;5
RS;IÊMEN;Provisório;1
MS;BOLÍVIA;Fronteiriço;96
MS;ESLOVÊNIA;Residente;1
MS;GÂMBIA;Residente;1
RS;SUDÃO;Provisório;2
MG;TOGO;Provisório;3
MG;BURUNDI;Temporário;2
MG;BÓSNIA-HERZEGOVINA;Temporário;1
MG;MAURITÂNIA;Residente;2
MG;BELIZE;Temporário;1
MG;POLINÉSIA FRANCESA;Residente;1
MG;PAQUISTÃO;Provisório;5
MG;TOGO;Temporário;4
MG;EGITO;Provisório;3
MG;ANTÍGUA;Residente;1
MG;MAURÍCIO;Residente;2
MG;GUIANA;Temporário;1
MG;MAURITÂNIA;Provisório;8
MG;MACAU (R.A.E.);Residente;1
MG;TANZÂNIA;Temporário;1
MG;EGITO;Temporário;4
MG;LÍBANO;Temporário;2
MG;ISLÂNDIA;Residente;2
MG;DOMINICA;Residente;2
GO;ITÁLIA;Residente;552
GO;COLÔMBIA;Residente;886
GO;BOLÍVIA;Residente;399
GO;CUBA;Provisório;1582
GO;ESTADOS UNIDOS;Residente;1008
GO;HAITI;Residente;1748
GO;CHINA;Residente;294
GO;CHILE;Residente;170
GO;EQUADOR;Residente;37
GO;APÁTRIDA;Residente;7
GO;VENEZUELA;Residente;5208
GO;URUGUAI;Residente;132
GO;VENEZUELA;Temporário;4267
GO;ARGENTINA;Residente;381
GO;CUBA;Residente;297
GO;BOLÍVIA;Temporário;115
GO;PERU;Temporário;97
GO;PORTUGAL;Residente;1364
GO;ESPANHA;Residente;700
GO;COLÔMBIA;Temporário;505
GO;BÉLGICA;Residente;89
GO;JAPÃO;Residente;257
GO;ANGOLA;Residente;69
GO;SENEGAL;Residente;182
GO;IRLANDA;Residente;37
GO;GANA;Provisório;2
GO;VENEZUELA;Provisório;298
GO;SUÍCA;Residente;231
GO;NORUEGA;Residente;17
GO;COLÔMBIA;Provisório;20
GO;MOÇAMBIQUE;Temporário;37
GO;LÍBANO;Residente;255
GO;INDIA;Residente;29
GO;PERU;Residente;443
GO;RÚSSIA;Residente;35
GO;PAÍSES BAIXOS;Residente;123
GO;HONDURAS;Temporário;5
GO;PARAGUAI;Residente;138
GO;PORTUGAL;Temporário;79
GO;ALEMANHA;Residente;238
GO;FINLÂNDIA;Residente;9
GO;SAO TOMÉ E PRÍNCIPE;Residente;3
GO;GUINÉ BISSAU;Residente;97
GO;CHINA;Temporário;58
GO;LÍBANO;Provisório;11
GO;FRANÇA;Residente;206
GO;MÉXICO;Residente;81
GO;TCHECOSLOVAQUIA;Residente;4
GO;AFRICA DO SUL;Residente;9
GO;SUÍCA;Temporário;11
GO;GUINÉ BISSAU;Temporário;129
GO;GUIANA FRANCESA;Residente;3
GO;ARÁBIA SAUDITA;Residente;1
GO;SÍRIA;Residente;113
GO;REP. DOMINICANA;Provisório;11
GO;REINO UNIDO;Residente;182
GO;NIGÉRIA;Residente;25
GO;NOVA ZELÂNDIA;Residente;11
GO;REINO UNIDO;Temporário;8
GO;HAITI;Temporário;159
GO;TURQUIA;Residente;18
GO;MARROCOS;Provisório;28
GO;AUSTRIA;Residente;44
GO;JORDÂNIA;Residente;48
GO;HONDURAS;Residente;20
GO;CORÉIA DO SUL;Residente;28
GO;CANADÁ;Residente;77
GO;GRÉCIA;Residente;17
GO;POLÔNIA;Residente;63
GO;NICARÁGUA;Residente;15
GO;MOÇAMBIQUE;Residente;16
GO;HUNGRIA;Residente;12
GO;AUSTRÁLIA;Residente;32
GO;PANAMÁ;Temporário;1
GO;LÍBANO;Temporário;1
GO;EGITO;Residente;30
GO;LÍBIA;Residente;57
GO;ANGOLA;Temporário;70
GO;ARGÉLIA;Residente;7
GO;URUGUAI;Temporário;13
GO;MARROCOS;Residente;42
GO;BANGLADESH;Residente;8
GO;SERRA LEOA;Temporário;4
GO;SERVIA E MONTENEGRO;Residente;4
GO;AFRICA DO SUL;Temporário;6
GO;EQUADOR;Temporário;21
GO;COSTA RICA;Residente;6
GO;CHINA;Provisório;2
GO;BENIN;Residente;11
GO;EL SALVADOR;Residente;19
GO;ISRAEL;Provisório;5
GO;DINAMARCA;Residente;11
GO;GUATEMALA;Residente;11
GO;FILIPINAS;Residente;36
GO;GEÓRGIA;Residente;1
GO;GABÃO;Residente;1
GO;NIGÉRIA;Temporário;14
GO;ESPANHA;Temporário;4
GO;CABO VERDE;Temporário;12
GO;CHILE;Temporário;16
GO;SAO TOMÉ E PRÍNCIPE;Temporário;2
GO;PANAMÁ;Residente;9
GO;SUÉCIA;Residente;13
GO;REP. DOMINICANA;Residente;19
GO;GUIANA;Residente;2
GO;MÉXICO;Provisório;2
GO;JAPÃO;Temporário;6
GO;SENEGAL;Provisório;6
GO;ISRAEL;Residente;7
GO;TOGO;Temporário;2
GO;PAQUISTÃO;Residente;30
GO;ESTADOS UNIDOS;Temporário;95
GO;FRANÇA;Temporário;11
GO;CHADE;Residente;3
GO;GÂMBIA;Residente;3
GO;ESLOVÊNIA;Residente;5
GO;ROMÊNIA;Residente;25
GO;ETIÓPIA;Temporário;2
GO;ESTÔNIA;Residente;3
GO;ARGENTINA;Temporário;26
GO;ITÁLIA;Temporário;8
GO;BENIN;Temporário;13
GO;CAMARÕES;Residente;5
GO;GANA;Residente;10
GO;PARAGUAI;Temporário;23
GO;LITUÂNIA;Residente;13
GO;INDONÉSIA;Residente;8
GO;MÉXICO;Temporário;18
GO;MALÁSIA;Residente;3
GO;UCRÂNIA;Residente;13
GO;UCRÂNIA;Temporário;4
GO;AFEGANISTÃO;Temporário;36
GO;TUNÍSIA;Residente;7
GO;BANGLADESH;Temporário;9
GO;HAITI;Provisório;3
GO;TOGO;Residente;8
GO;QUÊNIA;Residente;5
GO;CONGO;Residente;4
GO;LETÔNIA;Residente;10
GO;REPÚBLICA TCHECA;Residente;7
GO;TAIWAN, PROVINCIA DA CHINA;Provisório;5
GO;AFEGANISTÃO;Residente;20
GO;COSTA DO MARFIM;Residente;3
GO;COSTA RICA;Temporário;3
GO;ANGOLA;Provisório;7
GO;TAIWAN, PROVINCIA DA CHINA;Residente;8
GO;SURINAME;Temporário;9
GO;GUIANA;Temporário;3
GO;CABO VERDE;Residente;7
GO;BENIN;Provisório;4
GO;SÉRVIA;Residente;5
GO;NICARÁGUA;Temporário;1
GO;AUSTRIA;Temporário;1
GO;SENEGAL;Temporário;8
GO;PALESTINA;Residente;15
GO;BULGÁRIA;Residente;5
GO;MALAVI;Residente;1
GO;CUBA;Temporário;8
GO;HONG-KONG (R.A.E.);Residente;2
GO;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
GO;PERU;Provisório;3
GO;CONGO;Temporário;9
GO;SUDÃO;Residente;6
GO;SURINAME;Residente;4
GO;IRAQUE;Residente;19
GO;AFRICA DO SUL;Provisório;1
GO;MYANMAR;Temporário;2
GO;MACAU (R.A.E.);Residente;1
GO;ESLOVÁQUIA;Residente;6
GO;TAILÂNDIA;Residente;2
GO;ZIMBÁBUE;Residente;1
GO;GUINÉ;Residente;12
GO;IRÃ;Provisório;2
GO;MOLDOVA;Residente;2
GO;BANGLADESH;Provisório;9
GO;JORDÂNIA;Provisório;1
GO;SUÉCIA;Temporário;67
GO;URUGUAI;Provisório;1
GO;NAMÍBIA;Temporário;1
GO;EQUADOR;Provisório;2
GO;MALI;Residente;2
GO;ALEMANHA;Temporário;10
GO;BOLÍVIA;Provisório;2
GO;FILIPINAS;Temporário;5
GO;IÊMEN;Residente;1
GO;IRÃ;Residente;1
GO;LUXEMBURGO;Residente;3
GO;IRÃ;Residente;10
GO;BELARUS;Residente;1
GO;GRANADA;Residente;1
GO;HONDURAS;Provisório;1
GO;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;1
GO;BELIZE;Temporário;1
GO;CINGAPURA;Residente;1
GO;UZBEQUISTÃO;Residente;1
GO;JAMAICA;Temporário;1
GO;SRI LANKA;Residente;2
GO;TOGO;Provisório;3
GO;NEPAL;Residente;1
GO;ALBÂNIA;Residente;1
GO;MAURÍCIO;Residente;2
GO;COSTA DO MARFIM;Temporário;2
GO;CROÁCIA;Residente;2
GO;ARÁBIA SAUDITA;Provisório;1
GO;GUINÉ;Provisório;1
GO;ETIÓPIA;Residente;1
GO;ISLÂNDIA;Residente;1
SP;GÂMBIA;Temporário;1
MT;VENEZUELA;Provisório;871
MT;TOGO;Provisório;2
MT;HAITI;Temporário;510
MT;VENEZUELA;Temporário;10002
MT;BOLÍVIA;Temporário;1178
MT;VENEZUELA;Residente;11124
MT;ARGENTINA;Residente;227
MT;PARAGUAI;Residente;571
MT;CHILE;Residente;86
MT;CUBA;Residente;214
MT;HAITI;Residente;4519
MT;PERU;Temporário;89
MT;CUBA;Provisório;963
MT;JAPÃO;Residente;174
MT;ARGENTINA;Provisório;13
MT;COLÔMBIA;Residente;418
MT;PORTUGAL;Residente;448
MT;BOLÍVIA;Residente;1829
MT;COLÔMBIA;Provisório;106
MT;ALEMANHA;Residente;98
MT;SENEGAL;Residente;68
MT;LÍBANO;Residente;105
MT;COLÔMBIA;Temporário;248
MT;ESTADOS UNIDOS;Residente;283
MT;ITÁLIA;Residente;198
MT;REINO UNIDO;Residente;53
MT;EQUADOR;Provisório;24
MT;FILIPINAS;Provisório;9
MT;ARGENTINA;Temporário;57
MT;POLÔNIA;Residente;15
MT;ANGOLA;Temporário;19
MT;PARAGUAI;Temporário;168
MT;ESPANHA;Residente;151
MT;ANGOLA;Residente;17
MT;SUDÃO;Residente;17
MT;AUSTRIA;Residente;14
MT;ESTADOS UNIDOS;Temporário;49
MT;PERU;Residente;261
MT;FRANÇA;Residente;86
MT;APÁTRIDA;Residente;25
MT;ALEMANHA;Temporário;9
MT;CHINA;Residente;81
MT;GUINÉ BISSAU;Temporário;11
MT;EQUADOR;Residente;36
MT;REP. DOMINICANA;Provisório;59
MT;GUINÉ;Temporário;4
MT;MARROCOS;Residente;16
MT;URUGUAI;Residente;64
MT;CHILE;Temporário;28
MT;PANAMÁ;Residente;6
MT;URUGUAI;Temporário;2
MT;DOMINICA;Provisório;7
MT;MÉXICO;Residente;22
MT;MÉXICO;Temporário;11
MT;BOLÍVIA;Provisório;82
MT;IRLANDA;Residente;6
MT;ROMÊNIA;Residente;8
MT;EL SALVADOR;Residente;12
MT;URUGUAI;Provisório;5
MT;CABO VERDE;Provisório;2
MT;PAÍSES BAIXOS;Residente;28
MT;REP. DOMINICANA;Residente;20
MT;EQUADOR;Temporário;18
MT;GUINÉ;Provisório;6
MT;FRANÇA;Temporário;4
MT;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;3
MT;ITÁLIA;Temporário;19
MT;PERU;Provisório;23
MT;RÚSSIA;Residente;9
MT;CORÉIA DO SUL;Residente;22
MT;TUNÍSIA;Residente;8
MT;CABO VERDE;Residente;7
MT;MARROCOS;Provisório;12
MT;SUÍCA;Residente;28
MT;HUNGRIA;Provisório;1
MT;TRINIDAD E TOBAGO;Residente;1
MT;GUIANA;Residente;3
MT;INDIA;Residente;21
MT;ROMÊNIA;Temporário;2
MT;CANADÁ;Residente;28
MT;HUNGRIA;Temporário;1
MT;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;3
MT;PALESTINA;Residente;5
MT;CHILE;Provisório;10
MT;PORTUGAL;Temporário;26
MT;JORDÂNIA;Provisório;3
MT;LITUÂNIA;Residente;2
MT;JORDÂNIA;Residente;20
MT;SÍRIA;Residente;9
MT;HAITI;Provisório;10
MT;GUIANA FRANCESA;Residente;7
MT;BÉLGICA;Residente;17
MT;VATICANO;Temporário;1
MT;MOÇAMBIQUE;Residente;7
MT;GUINÉ BISSAU;Residente;15
MT;UCRÂNIA;Residente;3
MT;EGITO;Residente;16
MT;ITÁLIA;Provisório;1
MT;PARAGUAI;Provisório;5
MT;CHINA;Temporário;10
MT;MOÇAMBIQUE;Temporário;13
MT;ESPANHA;Temporário;3
MT;GUINÉ;Residente;15
MT;BOLÍVIA;Fronteiriço;34
MT;IRÃ;Residente;8
MT;ARGÉLIA;Residente;3
MT;GUINÉ BISSAU;Provisório;3
MT;MADAGASCAR;Residente;3
MT;HONDURAS;Temporário;1
MT;CAMARÕES;Residente;1
MT;BURKINA FASO;Residente;6
MT;SURINAME;Provisório;1
MT;ESTÔNIA;Residente;2
MT;PAQUISTÃO;Temporário;2
MT;FILIPINAS;Residente;9
MT;NIGÉRIA;Residente;3
MT;NICARÁGUA;Temporário;3
MT;IRAQUE;Residente;4
MT;CONGO;Residente;2
MT;ARGÉLIA;Provisório;1
MT;GANA;Residente;4
MT;HONDURAS;Residente;4
MT;AFRICA DO SUL;Residente;3
MT;IÊMEN;Residente;1
MT;INDIA;Provisório;2
MT;AUSTRÁLIA;Residente;8
MT;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
MT;ESLOVÊNIA;Residente;1
MT;BÉLGICA;Temporário;5
MT;BANGLADESH;Residente;2
MT;TRINIDAD E TOBAGO;Provisório;1
MT;NORUEGA;Residente;3
MT;FINLÂNDIA;Residente;2
MT;CORÉIA DO SUL;Temporário;5
MT;PORTUGAL;Provisório;1
MT;JAPÃO;Temporário;1
MT;TUNÍSIA;Provisório;6
MT;MALÁSIA;Temporário;2
MT;CONGO;Provisório;6
MT;SUÉCIA;Residente;2
MT;BANGLADESH;Temporário;1
MT;DINAMARCA;Residente;3
MT;MÉXICO;Provisório;3
MT;PANAMÁ;Temporário;4
MT;MALTA;Residente;1
MT;SENEGAL;Temporário;2
MT;REP. DOMINICANA;Temporário;7
MT;TURQUIA;Residente;5
MT;COSTA DO MARFIM;Temporário;1
MT;FILIPINAS;Temporário;1
MT;BÉLGICA;Provisório;1
MT;CUBA;Temporário;15
MT;CAZAQUISTÃO;Residente;1
MT;RUANDA;Residente;1
MT;MAURITÂNIA;Residente;1
MT;COSTA RICA;Residente;2
MT;HUNGRIA;Residente;4
MT;GRÉCIA;Residente;2
MT;SUÍCA;Provisório;1
MT;MAURITÂNIA;Provisório;1
MT;SERVIA E MONTENEGRO;Residente;2
MT;SAMOA OCIDENTAL;Temporário;1
MT;GUATEMALA;Residente;2
MT;TIMOR LESTE;Residente;1
MT;PAQUISTÃO;Residente;2
MT;ESPANHA;Provisório;1
MT;MOÇAMBIQUE;Provisório;1
MT;INDIA;Temporário;2
MT;VIETINA;Residente;1
MT;ISRAEL;Residente;2
MT;AFRICA DO SUL;Provisório;2
MT;AUSTRÁLIA;Temporário;2
MT;COSTA RICA;Provisório;1
SC;CUBA;Provisório;9070
SC;VENEZUELA;Temporário;54328
SC;CANADÁ;Temporário;13
SC;VENEZUELA;Provisório;2473
SC;ARGENTINA;Temporário;3333
SC;PARAGUAI;Temporário;591
SC;CHILE;Temporário;557
SC;GUINÉ BISSAU;Temporário;216
SC;LÍBANO;Provisório;8
SC;ALEMANHA;Temporário;171
SC;PERU;Temporário;465
SC;URUGUAI;Temporário;57
SC;HAITI;Temporário;3276
SC;EGITO;Residente;181
SC;BULGÁRIA;Residente;16
SC;ESTADOS UNIDOS;Provisório;11
SC;ESPANHA;Temporário;24
SC;RÚSSIA;Temporário;112
SC;PALESTINA;Residente;85
SC;NIGÉRIA;Temporário;8
SC;MYANMAR;Residente;3
SC;CABO VERDE;Temporário;30
SC;ARGENTINA;Provisório;52
SC;MOÇAMBIQUE;Temporário;60
SC;CABO VERDE;Residente;25
SC;REINO UNIDO;Temporário;48
SC;ANGOLA;Temporário;479
SC;COLÔMBIA;Provisório;182
SC;BELARUS;Residente;51
SC;GUINÉ BISSAU;Residente;116
SC;IRÃ;Temporário;14
SC;GRÉCIA;Residente;39
SC;EQUADOR;Temporário;167
SC;TURQUIA;Residente;100
SC;REP. DOMINICANA;Provisório;173
SC;UCRÂNIA;Temporário;37
SC;PORTUGAL;Temporário;111
SC;CUBA;Temporário;101
SC;RÚSSIA;Provisório;54
SC;MÉXICO;Temporário;30
SC;BOLÍVIA;Temporário;201
SC;IRLANDA;Temporário;1
SC;ESTADOS UNIDOS;Temporário;132
SC;GEÓRGIA;Residente;4
SC;NEPAL;Residente;1
SC;MOÇAMBIQUE;Residente;31
SC;COSTA RICA;Residente;27
SC;REPÚBLICA TCHECA;Residente;23
SC;EQUADOR;Provisório;21
SC;FINLÂNDIA;Residente;17
SC;ITÁLIA;Temporário;41
SC;AFEGANISTÃO;Residente;26
SC;CHINA;Temporário;129
SC;GRÉCIA;Temporário;3
SC;GUINÉ EQUATORIAL;Temporário;6
SC;TUNÍSIA;Provisório;28
SC;SAN MARINO;Residente;1
SC;LÍBIA;Residente;18
SC;ZÂMBIA;Residente;2
SC;BOLÍVIA;Provisório;27
SC;SENEGAL;Temporário;27
SC;MARROCOS;Provisório;73
SC;INDIA;Provisório;4
SC;HUNGRIA;Residente;27
SC;HUNGRIA;Temporário;3
SC;AUSTRIA;Temporário;4
SC;UZBEQUISTÃO;Residente;10
SC;GUIANA;Temporário;11
SC;IÊMEN;Residente;59
SC;ALEMANHA;Provisório;3
SC;BÉLGICA;Provisório;1
SC;HONDURAS;Residente;14
SC;BÉLGICA;Temporário;16
SC;PARAGUAI;Provisório;16
SC;ESLOVÁQUIA;Residente;9
SC;REPÚBLICA TCHECA;Temporário;5
SC;FINLÂNDIA;Provisório;1
SC;GUIANA FRANCESA;Provisório;10
SC;URUGUAI;Provisório;7
SC;ARMÊNIA;Residente;6
SC;VIETINA;Residente;4
SC;ESLOVÊNIA;Residente;3
SC;MOLDOVA;Residente;5
SC;ESLOVÁQUIA;Temporário;3
SC;SUÉCIA;Temporário;9
SC;BÓSNIA-HERZEGOVINA;Residente;1
SC;GUIANA;Residente;6
SC;FINLÂNDIA;Temporário;1
SC;IRÃ;Provisório;28
SC;CAMARÕES;Residente;6
SC;SÉRVIA;Temporário;1
SC;QUIRGUISTÃO;Residente;8
SC;SUÍCA;Temporário;6
SC;CAZAQUISTÃO;Residente;23
SC;BELARUS;Provisório;4
SC;SAMOA OCIDENTAL;Residente;2
SC;EGITO;Provisório;9
SC;MAURÍCIO;Residente;1
SC;COSTA DO MARFIM;Residente;12
SC;NORUEGA;Temporário;18
SC;HAITI;Provisório;118
SC;AUSTRÁLIA;Temporário;5
SC;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;13
SC;COSTA RICA;Temporário;6
SC;AFRICA DO SUL;Provisório;5
SC;SURINAME;Provisório;2
SC;GUIANA;Provisório;3
SC;TUNÍSIA;Residente;45
SC;TRINIDAD E TOBAGO;Residente;4
SC;TANZÂNIA;Residente;4
SC;CONGO;Residente;20
SC;INDONÉSIA;Residente;10
SC;SUDÃO;Residente;6
SC;KUAITE;Residente;2
SC;LÍBANO;Temporário;4
SC;SAO TOMÉ E PRÍNCIPE;Residente;5
SC;HONDURAS;Temporário;11
SC;QUÊNIA;Provisório;2
SC;AZERBAIJÃO;Residente;3
SC;PERU;Provisório;36
SC;AFRICA DO SUL;Temporário;2
SC;FILIPINAS;Temporário;6
SC;ISRAEL;Temporário;6
SC;CONGO;Temporário;39
SC;ESPANHA;Provisório;3
SC;BENIN;Residente;26
SC;MACEDÔNIA;Residente;5
SC;TURCOMENISTÃO;Residente;3
SC;NICARÁGUA;Residente;12
SC;ARGÉLIA;Residente;16
SC;TAILÂNDIA;Residente;6
SC;FILIPINAS;Provisório;6
SC;SURINAME;Temporário;12
SC;SÍRIA;Temporário;9
SC;QUIRGUISTÃO;Provisório;1
SC;GUATEMALA;Temporário;2
SC;MOÇAMBIQUE;Provisório;1
SC;NICARÁGUA;Temporário;1
SC;LETÔNIA;Residente;9
SC;TOGO;Residente;159
SC;AFEGANISTÃO;Temporário;10
SC;GUIANA FRANCESA;Residente;6
SC;ESTÔNIA;Residente;6
SC;PAÍSES BAIXOS;Temporário;18
SC;TOGO;Provisório;74
SC;UNIÃO SOVIÉTICA;Residente;4
SC;CHILE;Provisório;16
SC;ANDORRA;Residente;1
SC;ALBÂNIA;Temporário;1
SC;NAMÍBIA;Residente;2
SC;LITUÂNIA;Residente;15
SC;MARROCOS;Temporário;4
SC;CINGAPURA;Residente;2
SC;TURQUIA;Temporário;2
SC;INDIA;Temporário;10
SC;ROMÊNIA;Temporário;2
SC;UGANDA;Residente;4
SC;GABÃO;Temporário;12
