UF;NACIONALIDADE;CLASSIFICACAO;QTD
RJ;IRÃ;Residente;102
RJ;NICARÁGUA;Residente;78
RJ;POLÔNIA;Residente;411
RJ;GUIANA FRANCESA;Residente;37
RJ;TURQUIA;Residente;141
RJ;COSTA RICA;Residente;92
RJ;CORÉIA DO SUL;Residente;238
RJ;SERRA LEOA;Residente;14
RJ;LIECHTENSTEIN;Residente;8
RJ;MARROCOS;Residente;136
RJ;EQUADOR;Residente;675
RJ;CONGO;Residente;255
RJ;ANTILHAS HOLÂNDESAS;Residente;1
RJ;EL SALVADOR;Residente;71
RJ;NIGÉRIA;Residente;229
RJ;SERVIA E MONTENEGRO;Residente;83
RJ;PAQUISTÃO;Residente;86
RJ;EMIRADOS ÁRABES;Residente;2
RJ;ISRAEL;Residente;233
RJ;CAZAQUISTÃO;Residente;27
RJ;SÍRIA;Residente;586
RJ;PANAMÁ;Residente;97
RJ;TCHECOSLOVAQUIA;Residente;40
RJ;UCRÂNIA;Temporário;241
RJ;COSTA DO MARFIM;Residente;24
RJ;EGITO;Residente;105
RJ;COLÔMBIA;Temporário;1724
RJ;CINGAPURA;Residente;51
RJ;ESTÔNIA;Residente;26
RJ;HONDURAS;Residente;47
RJ;TUNÍSIA;Residente;45
RJ;ARGENTINA;Temporário;1802
RJ;LETÔNIA;Residente;16
RJ;ARGÉLIA;Residente;37
RJ;JORDÂNIA;Residente;56
RJ;GUINÉ BISSAU;Residente;78
RJ;QUÊNIA;Temporário;15
RJ;SÉRVIA;Residente;35
RJ;SAO TOMÉ E PRÍNCIPE;Residente;32
RJ;INDONÉSIA;Residente;51
RJ;MOÇAMBIQUE;Residente;76
RJ;CAMARÕES;Residente;50
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;174
RJ;CHILE;Temporário;786
RJ;ANGOLA;Temporário;517
RJ;ESTADOS UNIDOS;Temporário;1182
RJ;TURQUIA;Temporário;209
RJ;FILIPINAS;Temporário;1201
RJ;FRANÇA;Temporário;977
RJ;EQUADOR;Temporário;634
RJ;AFRICA DO SUL;Temporário;119
RJ;VENEZUELA;Temporário;1385
RJ;MALÁSIA;Residente;64
RJ;CROÁCIA;Temporário;136
RJ;DINAMARCA;Temporário;96
RJ;INDIA;Temporário;657
RJ;PERU;Temporário;965
RJ;COLÔMBIA;Provisório;177
RJ;VENEZUELA;Provisório;263
RJ;ARMÊNIA;Temporário;1
RJ;PARAGUAI;Temporário;194
RJ;MALÁSIA;Temporário;230
RJ;RÚSSIA;Provisório;93
RJ;BOLÍVIA;Temporário;424
RJ;CONGO;Provisório;7
RJ;PAÍSES BAIXOS;Temporário;124
RJ;REINO UNIDO;Temporário;898
RJ;CHINA;Temporário;559
RJ;HAITI;Temporário;181
RJ;CUBA;Provisório;342
RJ;POLÔNIA;Temporário;489
RJ;ITÁLIA;Temporário;335
RJ;BULGÁRIA;Temporário;75
RJ;RÚSSIA;Temporário;204
RJ;PORTUGAL;Temporário;523
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;11
RJ;CUBA;Temporário;66
RJ;NORUEGA;Temporário;427
RJ;GUATEMALA;Temporário;13
RJ;ROMÊNIA;Temporário;155
RJ;BENIN;Residente;50
RJ;HONDURAS;Temporário;15
RJ;ALEMANHA;Temporário;337
RJ;TUNÍSIA;Provisório;29
RJ;PAQUISTÃO;Temporário;18
RJ;ESLOVÁQUIA;Residente;18
RJ;TOGO;Residente;31
RJ;SUÍCA;Temporário;50
RJ;HONG-KONG (R.A.E.);Provisório;1
RJ;CANADÁ;Temporário;123
RJ;REP. DOMINICANA;Temporário;180
RJ;CINGAPURA;Temporário;75
RJ;AUSTRIA;Temporário;26
RJ;ESLOVÊNIA;Residente;15
RJ;MOÇAMBIQUE;Temporário;119
RJ;SRI LANKA;Residente;8
RJ;REP. DOMINICANA;Residente;77
RJ;MÉXICO;Temporário;445
RJ;GANA;Temporário;51
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;13
RJ;IRÃ;Temporário;29
RJ;NIGÉRIA;Temporário;66
RJ;BANGLADESH;Provisório;15
RJ;JAPÃO;Temporário;93
RJ;UGANDA;Residente;7
RJ;ESPANHA;Temporário;132
RJ;GEÓRGIA;Residente;7
RJ;UCRÂNIA;Residente;89
RJ;AUSTRÁLIA;Temporário;55
RJ;GUINÉ BISSAU;Temporário;38
RJ;BULGÁRIA;Residente;31
RJ;ANGOLA;Provisório;32
RJ;LETÔNIA;Temporário;62
RJ;EGITO;Temporário;18
RJ;BÉLGICA;Temporário;54
RJ;SENEGAL;Temporário;9
RJ;PANAMÁ;Temporário;22
RJ;IRLANDA;Temporário;41
RJ;COSTA DO MARFIM;Provisório;1
RJ;BOLÍVIA;Provisório;6
RJ;CABO VERDE;Temporário;36
RJ;CAZAQUISTÃO;Temporário;16
RJ;SURINAME;Residente;3
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;IRAQUE;Residente;62
RJ;FINLÂNDIA;Temporário;25
RJ;SÉRVIA;Temporário;4
RJ;NOVA ZELÂNDIA;Residente;76
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;14
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;13
RJ;TOGO;Provisório;3
RJ;AFRICA DO SUL;Provisório;7
RJ;TREGUA, ESTADO;Residente;1
RJ;BENIN;Temporário;25
RJ;UZBEQUISTÃO;Residente;20
RJ;BENIN;Provisório;8
RJ;BELARUS;Residente;46
RJ;MARROCOS;Provisório;29
RJ;INDONÉSIA;Temporário;133
RJ;TANZÂNIA;Temporário;6
RJ;ARGENTINA;Provisório;39
RJ;NIGÉRIA;Provisório;10
RJ;GUINÉ;Provisório;7
RJ;AFEGANISTÃO;Temporário;13
RJ;PERU;Provisório;13
RJ;IUGUSLAVIA;Residente;1
RJ;VIETINA;Residente;20
RJ;ESTÔNIA;Temporário;7
RJ;NOVA ZELÂNDIA;Temporário;16
RJ;BARBADOS;Residente;4
RJ;TURCAS E CAICOS;Residente;1
RJ;GANA;Provisório;11
RJ;URUGUAI;Provisório;5
RJ;AFEGANISTÃO;Residente;22
RJ;ALBÂNIA;Residente;6
RJ;CAZAQUISTÃO;Provisório;7
RJ;ISRAEL;Temporário;7
RJ;BHUTAN;Residente;1
RJ;AZERBAIJÃO;Temporário;12
RJ;GRÉCIA;Temporário;20
RJ;REP. DOMINICANA;Provisório;23
RJ;CORÉIA DO SUL;Temporário;51
RJ;IÊMEN;Residente;13
RJ;SENEGAL;Provisório;9
RJ;DOMINICA;Residente;5
RJ;QUÊNIA;Residente;13
RJ;GABÃO;Temporário;20
RJ;SAMOA OCIDENTAL;Residente;2
RJ;UNIÃO SOVIÉTICA;Residente;16
RJ;GABÃO;Residente;7
RJ;TAILÂNDIA;Residente;36
RJ;LITUÂNIA;Temporário;34
RJ;ALEMANHA;Provisório;3
RJ;POLÔNIA;Provisório;4
RJ;ZÂMBIA;Residente;7
RJ;LIBÉRIA;Residente;19
RJ;PORTO RICO;Residente;6
RJ;ARGÉLIA;Temporário;5
RJ;BANGLADESH;Temporário;13
RJ;MALI;Residente;8
RJ;CONGO;Temporário;26
RJ;GEÓRGIA;Temporário;8
RJ;MASCATE;Residente;1
RJ;EQUADOR;Provisório;12
RJ;GUINÉ EQUATORIAL;Residente;1
RJ;ARÁBIA SAUDITA;Residente;8
RJ;BELARUS;Provisório;9
RJ;ISRAEL;Provisório;4
RJ;MÉXICO;Provisório;10
RJ;AZERBAIJÃO;Residente;2
RJ;CHILE;Provisório;2
RJ;REP. MONTENEGRO;Temporário;3
RJ;IRÃ;Provisório;9
RJ;MOLDOVA;Residente;8
RJ;ESLOVÁQUIA;Temporário;4
RJ;HONG-KONG (R.A.E.);Residente;5
RJ;ARMÊNIA;Residente;15
RJ;TRINIDAD E TOBAGO;Temporário;26
RJ;BANGLADESH;Residente;23
RJ;BAHAMA,IS;Residente;3
RJ;CAMARÕES;Temporário;8
RJ;ISLÂNDIA;Residente;6
RJ;CHINA;Provisório;11
RJ;HONDURAS;Provisório;1
RJ;FILIPINAS;Provisório;9
RJ;PARAGUAI;Provisório;3
RJ;GRANADA;Residente;3
RJ;ITÁLIA;Provisório;3
RJ;ZIMBÁBUE;Residente;9
RJ;SÍRIA;Temporário;17
RJ;REPÚBLICA TCHECA;Temporário;16
RJ;MARROCOS;Temporário;5
RJ;GUINÉ EQUATORIAL;Temporário;9
RJ;LÍBANO;Provisório;2
RJ;MADAGASCAR;Residente;3
RJ;ESTADOS UNIDOS;Provisório;13
RJ;GUIANA;Residente;6
RJ;UCRÂNIA;Provisório;4
RJ;SUDÃO;Residente;6
RJ;QUIRGUISTÃO;Residente;9
RJ;MALTA;Residente;5
RJ;ANDORRA;Residente;2
RJ;COSTA RICA;Temporário;11
RJ;EL SALVADOR;Temporário;4
RJ;NAMÍBIA;Residente;3
RJ;CAMARÕES;Provisório;2
RJ;BURUNDI;Residente;2
RJ;ARGÉLIA;Provisório;2
RJ;BÓSNIA-HERZEGOVINA;Residente;3
RJ;PAQUISTÃO;Provisório;8
RJ;PALESTINA;Provisório;1
RJ;TURQUIA;Provisório;10
RJ;CHIPRE;Residente;1
RJ;MAURÍCIO;Residente;5
RJ;COSTA DO MARFIM;Temporário;8
RJ;TUNÍSIA;Temporário;11
RJ;TAIWAN, PROVINCIA DA CHINA;Temporário;5
RJ;BURKINA FASO;Temporário;1
RJ;VIETINA;Temporário;10
RJ;MALÁSIA;Provisório;1
RJ;SÍRIA;Provisório;8
RJ;LÍBANO;Temporário;8
RJ;PAÍSES BAIXOS;Provisório;2
RJ;GABÃO;Provisório;1
RJ;ILHAS CAYMAN;Provisório;1
RJ;AFEGANISTÃO;Provisório;11
RJ;FRANÇA;Provisório;7
RJ;FEROES, IS;Residente;2
RJ;JAMAICA;Temporário;10
RJ;SAN MARINO;Residente;2
RJ;TURCOMENISTÃO;Temporário;1
RJ;ETIÓPIA;Temporário;2
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;URUGUAI;Temporário;10
RJ;MALTA;Temporário;5
RJ;SUÉCIA;Temporário;33
RJ;PORTUGAL;Provisório;4
RJ;RUANDA;Residente;2
RJ;HUNGRIA;Temporário;9
RJ;MACEDÔNIA;Provisório;1
RJ;BURKINA FASO;Residente;9
RJ;JAMAICA;Residente;6
RJ;ROMÊNIA;Provisório;1
RJ;ZIMBÁBUE;Temporário;1
RJ;CROÁCIA;Provisório;1
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;ERITRÉIA;Provisório;1
RJ;EGITO;Provisório;1
RJ;BÓSNIA-HERZEGOVINA;Temporário;1
RJ;MYANMAR;Temporário;67
RJ;LUXEMBURGO;Temporário;2
RJ;ETIÓPIA;Residente;2
RJ;ESLOVÊNIA;Temporário;5
RJ;MACEDÔNIA;Residente;3
RJ;GUATEMALA;Provisório;1
RJ;SURINAME;Temporário;1
RJ;ESPANHA;Provisório;1
RJ;RUANDA;Temporário;3
RJ;VIETNAM DO NORTE;Residente;6
RJ;ANTÍGUA;Residente;1
RJ;TAILÂNDIA;Provisório;3
RJ;MONGÓLIA;Residente;1
RJ;ISLÂNDIA;Temporário;7
RJ;KUAITE;Residente;2
RJ;NICARÁGUA;Provisório;2
RJ;NÍGER;Residente;4
RJ;INDIA;Provisório;2
RJ;TAILÂNDIA;Temporário;39
RJ;BAHAMA,IS;Temporário;1
RJ;IÊMEN;Provisório;1
RJ;SUAZILÂNDIA;Residente;1
RJ;TOGO;Temporário;1
RJ;REINO UNIDO;Provisório;2
RJ;NAMÍBIA;Temporário;5
RJ;GUADALUPE;Residente;1
RJ;BAREINE;Residente;1
RJ;HAITI;Provisório;1
RJ;JORDÂNIA;Provisório;1
RJ;MOÇAMBIQUE;Provisório;2
RJ;PANAMÁ, ZONA DO CANAL;Residente;1
RJ;DOMINICA;Temporário;1
RJ;SANTA HELENA;Residente;1
RJ;POLÔNIA;Residente;1
RJ;UZBEQUISTÃO;Temporário;1
RJ;SOMÁLIA;Residente;1
RJ;FIJI, ILHAS;Residente;1
RJ;TURCOMENISTÃO;Residente;1
RJ;AUSTRIA;Provisório;1
SC;VENEZUELA;Residente;54459
SC;VENEZUELA;Temporário;54130
SC;URUGUAI;Residente;3892
SC;HAITI;Residente;27389
SC;ITÁLIA;Residente;1109
SC;CUBA;Provisório;9481
SC;PARAGUAI;Residente;1576
SC;VENEZUELA;Provisório;2398
SC;ALEMANHA;Residente;1686
SC;PORTUGAL;Residente;1679
SC;ARGENTINA;Residente;21380
SC;ITÁLIA;Temporário;40
SC;SUÍCA;Residente;203
SC;HAITI;Temporário;3289
SC;ARGENTINA;Temporário;3363
SC;FRANÇA;Residente;424
SC;CORÉIA DO SUL;Residente;175
SC;CUBA;Residente;1487
SC;BOLÍVIA;Residente;544
SC;REP. DOMINICANA;Residente;217
SC;REP. DOMINICANA;Provisório;180
SC;PERU;Residente;1127
SC;PARAGUAI;Temporário;677
SC;TURQUIA;Residente;103
SC;ESTADOS UNIDOS;Residente;1064
SC;COLÔMBIA;Residente;1854
SC;COLÔMBIA;Temporário;1264
SC;CHINA;Residente;750
SC;MÉXICO;Residente;171
SC;PERU;Temporário;474
SC;IRÃ;Residente;148
SC;CAZAQUISTÃO;Provisório;7
SC;MARROCOS;Residente;152
SC;BANGLADESH;Residente;85
SC;RÚSSIA;Residente;1619
SC;CHILE;Temporário;561
SC;CHILE;Residente;1297
SC;ESPANHA;Residente;572
SC;DINAMARCA;Residente;29
SC;SUÉCIA;Residente;61
SC;NICARÁGUA;Residente;12
SC;ANGOLA;Temporário;459
SC;MOÇAMBIQUE;Temporário;60
SC;REINO UNIDO;Residente;436
SC;AUSTRIA;Residente;131
SC;INDIA;Residente;75
SC;CANADÁ;Residente;148
SC;EL SALVADOR;Temporário;2
SC;CHINA;Temporário;131
SC;UCRÂNIA;Residente;95
SC;GUATEMALA;Residente;19
SC;ANGOLA;Residente;255
SC;LÍBANO;Residente;274
SC;PAÍSES BAIXOS;Residente;193
SC;PORTUGAL;Temporário;113
SC;GUINÉ BISSAU;Residente;118
SC;EQUADOR;Residente;187
SC;JAPÃO;Residente;317
SC;INDIA;Temporário;9
SC;POLÔNIA;Residente;135
SC;GUINÉ BISSAU;Temporário;206
SC;AUSTRÁLIA;Residente;75
SC;HAITI;Provisório;141
SC;SÉRVIA;Residente;14
SC;JORDÂNIA;Residente;113
SC;ALEMANHA;Temporário;174
SC;NIGÉRIA;Residente;42
SC;GRÉCIA;Residente;39
SC;MARROCOS;Provisório;73
SC;EQUADOR;Temporário;163
SC;AFRICA DO SUL;Residente;34
SC;REPÚBLICA TCHECA;Residente;23
SC;ESPANHA;Temporário;25
SC;AFEGANISTÃO;Temporário;10
SC;ESTADOS UNIDOS;Temporário;136
SC;ESTADOS UNIDOS;Provisório;12
SC;DOMINICA;Provisório;4
SC;MOLDOVA;Residente;5
SC;SÍRIA;Residente;314
SC;TUNÍSIA;Provisório;28
SC;EGITO;Residente;188
SC;ROMÊNIA;Residente;48
SC;SENEGAL;Residente;289
SC;IRAQUE;Residente;26
SC;ALBÂNIA;Residente;9
SC;TOGO;Residente;160
SC;REINO UNIDO;Temporário;49
SC;RÚSSIA;Provisório;52
SC;PERU;Provisório;37
SC;COLÔMBIA;Provisório;180
SC;LÍBANO;Provisório;6
SC;CUBA;Temporário;104
SC;MOÇAMBIQUE;Residente;31
SC;ISRAEL;Residente;94
SC;GANA;Temporário;4
SC;JAPÃO;Temporário;4
SC;MÉXICO;Provisório;3
SC;BOLÍVIA;Temporário;203
SC;TUNÍSIA;Residente;48
SC;QUÊNIA;Residente;13
SC;RÚSSIA;Temporário;110
SC;CANADÁ;Temporário;12
SC;PALESTINA;Provisório;13
SC;ARGENTINA;Provisório;48
SC;SAO TOMÉ E PRÍNCIPE;Temporário;6
SC;PARAGUAI;Provisório;16
SC;PAÍSES BAIXOS;Temporário;18
SC;ARÁBIA SAUDITA;Residente;9
SC;GRÉCIA;Temporário;3
SC;SERVIA E MONTENEGRO;Residente;20
SC;BÉLGICA;Residente;80
SC;BÉLGICA;Temporário;17
SC;MÉXICO;Temporário;29
SC;LITUÂNIA;Residente;15
SC;COSTA RICA;Temporário;7
SC;BENIN;Temporário;9
SC;HONDURAS;Residente;14
SC;HUNGRIA;Residente;29
SC;PANAMÁ;Residente;15
SC;BULGÁRIA;Residente;16
SC;NICARÁGUA;Provisório;3
SC;ISRAEL;Provisório;1
SC;EL SALVADOR;Residente;28
SC;PALESTINA;Residente;84
SC;NORUEGA;Residente;39
SC;CABO VERDE;Residente;25
SC;SENEGAL;Temporário;27
SC;GANA;Residente;445
SC;FRANÇA;Temporário;57
SC;CAZAQUISTÃO;Residente;23
SC;IRLANDA;Residente;46
SC;AUSTRIA;Temporário;4
SC;NORUEGA;Temporário;13
SC;BENIN;Residente;25
SC;CONGO;Temporário;40
SC;MALÁSIA;Residente;4
SC;CONGO;Residente;20
SC;KUAITE;Residente;2
SC;ESLOVÁQUIA;Residente;9
SC;REP. DOMINICANA;Temporário;13
SC;POLÔNIA;Temporário;4
SC;INDONÉSIA;Residente;10
SC;COSTA RICA;Provisório;3
SC;ARMÊNIA;Temporário;2
SC;SENEGAL;Provisório;3
SC;FILIPINAS;Residente;139
SC;TANZÂNIA;Residente;4
SC;ARMÊNIA;Provisório;1
SC;APÁTRIDA;Residente;16
SC;ESTÔNIA;Residente;6
SC;BELARUS;Residente;52
SC;HONDURAS;Temporário;10
SC;EQUADOR;Provisório;20
SC;CABO VERDE;Temporário;27
SC;MALÁSIA;Temporário;2
SC;DINAMARCA;Temporário;7
SC;PAQUISTÃO;Residente;75
SC;GABÃO;Temporário;9
SC;CONGO;Provisório;23
SC;TANZÂNIA;Provisório;3
SC;INDIA;Provisório;4
SC;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;5
SC;PANAMÁ;Temporário;3
SC;GUIANA;Residente;6
SC;TRINIDAD E TOBAGO;Residente;4
SC;URUGUAI;Provisório;7
SC;FIJI, ILHAS;Residente;1
SC;GUIANA FRANCESA;Residente;6
SC;COSTA RICA;Residente;26
SC;GUINÉ EQUATORIAL;Temporário;5
SC;EGITO;Provisório;9
SC;TAIWAN, PROVINCIA DA CHINA;Residente;8
SC;FINLÂNDIA;Residente;18
SC;MYANMAR;Residente;3
SC;BANGLADESH;Temporário;11
SC;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;13
SC;SERRA LEOA;Provisório;5
SC;GÂMBIA;Residente;8
SC;SUÍCA;Temporário;7
SC;GANA;Provisório;233
SC;CAMARÕES;Residente;6
SC;IUGUSLAVIA;Residente;3
SC;MONGÓLIA;Residente;4
SC;UCRÂNIA;Temporário;38
SC;SUÉCIA;Temporário;8
SC;LITUÂNIA;Temporário;3
SC;BOLÍVIA;Provisório;27
SC;QUIRGUISTÃO;Residente;8
SC;COSTA DO MARFIM;Provisório;1
SC;GUINÉ EQUATORIAL;Residente;2
SC;MALTA;Temporário;1
SC;URUGUAI;Temporário;58
SC;ARGÉLIA;Residente;17
SC;ITÁLIA;Provisório;3
SC;IÊMEN;Residente;67
SC;JAPÃO;Provisório;2
SC;TUNÍSIA;Temporário;6
SC;UNIÃO SOVIÉTICA;Residente;4
SC;SERRA LEOA;Residente;39
SC;FILIPINAS;Temporário;7
SC;SURINAME;Provisório;2
SC;SAO TOMÉ E PRÍNCIPE;Residente;5
SC;LUXEMBURGO;Residente;3
SC;CORÉIA DO SUL;Temporário;1
SC;CROÁCIA;Residente;9
SC;SRI LANKA;Temporário;1
SC;TAILÂNDIA;Residente;6
SC;UGANDA;Temporário;1
SC;SAMOA OCIDENTAL;Residente;2
SC;NAMÍBIA;Residente;2
SC;NOVA ZELÂNDIA;Residente;29
SC;MACEDÔNIA;Residente;5
SC;ARMÊNIA;Residente;6
MA;FRANÇA;Residente;111
MA;ARGENTINA;Temporário;13
MA;ARGENTINA;Residente;173
MA;CUBA;Provisório;124
MA;VENEZUELA;Residente;427
MA;ALEMANHA;Residente;153
MA;CUBA;Residente;289
MA;COLÔMBIA;Residente;1027
MA;COLÔMBIA;Temporário;763
MA;ITÁLIA;Residente;344
MA;SUÍCA;Residente;53
MA;VENEZUELA;Temporário;255
MA;PORTUGAL;Residente;446
MA;BÉLGICA;Residente;19
MA;URUGUAI;Residente;39
MA;CUBA;Temporário;39
MA;VENEZUELA;Provisório;63
MA;MARROCOS;Residente;7
MA;BOLÍVIA;Residente;109
MA;CHINA;Residente;251
MA;HAITI;Provisório;1
MA;TURQUIA;Residente;8
MA;ESTADOS UNIDOS;Residente;170
MA;CHILE;Residente;61
MA;LÍBANO;Residente;32
MA;RÚSSIA;Residente;11
MA;PERU;Residente;146
MA;PARAGUAI;Residente;47
MA;CANADÁ;Residente;65
MA;ANGOLA;Residente;28
MA;CONGO;Residente;2
MA;POLÔNIA;Residente;9
MA;JAMAICA;Residente;3
MA;SUÉCIA;Residente;9
MA;BANGLADESH;Residente;2
MA;TUNÍSIA;Residente;5
MA;JAPÃO;Residente;70
MA;REINO UNIDO;Residente;42
MA;PAÍSES BAIXOS;Residente;48
MA;CABO VERDE;Residente;5
MA;MOÇAMBIQUE;Residente;10
MA;ANGOLA;Temporário;63
MA;INDIA;Residente;8
MA;GANA;Residente;2
MA;PAQUISTÃO;Provisório;1
MA;BOLÍVIA;Temporário;20
MA;SENEGAL;Residente;58
MA;RÚSSIA;Temporário;1
MA;GRÉCIA;Temporário;1
MA;AUSTRIA;Residente;11
MA;PERU;Temporário;25
MA;CHINA;Temporário;42
MA;PAQUISTÃO;Residente;6
MA;GUIANA;Temporário;1
MA;PORTUGAL;Temporário;16
MA;REP. DOMINICANA;Provisório;2
MA;ESPANHA;Residente;125
MA;REP. DOMINICANA;Residente;13
MA;APÁTRIDA;Residente;1
MA;ESTADOS UNIDOS;Temporário;6
MA;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
MA;ARGENTINA;Provisório;1
MA;ARGÉLIA;Residente;3
MA;MÉXICO;Residente;20
MA;EQUADOR;Temporário;14
MA;MACAU (R.A.E.);Residente;1
MA;GUINÉ BISSAU;Temporário;10
MA;FILIPINAS;Residente;1
MA;ALEMANHA;Temporário;13
MA;NIGÉRIA;Residente;7
MA;GRÉCIA;Residente;9
MA;BENIN;Residente;2
MA;EQUADOR;Residente;15
MA;CANADÁ;Temporário;4
MA;CHILE;Temporário;9
MA;COLÔMBIA;Provisório;4
MA;INDONÉSIA;Residente;5
MA;FRANÇA;Temporário;13
MA;MÉXICO;Temporário;8
MA;FINLÂNDIA;Residente;3
MA;GUINÉ BISSAU;Residente;13
MA;NOVA ZELÂNDIA;Residente;1
MA;EL SALVADOR;Residente;10
MA;NICARÁGUA;Residente;5
MA;COSTA RICA;Residente;6
MA;ESPANHA;Provisório;1
MA;CAMARÕES;Residente;4
MA;HONDURAS;Residente;5
MA;CABO VERDE;Temporário;9
MA;HAITI;Residente;8
MA;PANAMÁ;Residente;4
MA;AUSTRIA;Temporário;1
MA;AUSTRÁLIA;Residente;5
MA;ESPANHA;Temporário;4
MA;CORÉIA DO SUL;Residente;10
MA;DINAMARCA;Residente;6
MA;PERU;Provisório;1
MA;EGITO;Residente;6
MA;SERRA LEOA;Residente;1
MA;GUIANA;Residente;2
MA;FINLÂNDIA;Temporário;1
MA;JORDÂNIA;Residente;1
MA;CONGO;Temporário;6
MA;SUÍCA;Temporário;1
MA;GABÃO;Temporário;1
MA;IRLANDA;Residente;6
MA;FILIPINAS;Temporário;4
MA;REINO UNIDO;Temporário;2
MA;NORUEGA;Residente;3
MA;IRÃ;Residente;2
MA;QUÊNIA;Temporário;1
MA;MADAGASCAR;Residente;1
MA;ESLOVÊNIA;Residente;1
MA;GUIANA FRANCESA;Residente;8
MA;SÉRVIA;Residente;1
MA;MOÇAMBIQUE;Temporário;6
MA;JAMAICA;Temporário;1
MA;ESLOVÁQUIA;Temporário;1
MA;DINAMARCA;Temporário;2
MA;GUINÉ;Residente;1
MA;POLÔNIA;Temporário;1
MA;eritréia;Residente;1
MA;ROMÊNIA;Residente;2
MA;SURINAME;Residente;5
MA;ITÁLIA;Temporário;8
MA;EQUADOR;Provisório;2
MA;SURINAME;Temporário;1
MA;ROMÊNIA;Temporário;1
MA;REPÚBLICA TCHECA;Residente;1
MA;SAO TOMÉ E PRÍNCIPE;Residente;2
MA;HONDURAS;Temporário;2
MA;HUNGRIA;Residente;2
MA;SUÉCIA;Temporário;1
MA;REP. DOMINICANA;Temporário;1
MA;QUÊNIA;Residente;3
MA;NICARÁGUA;Temporário;1
MA;LUXEMBURGO;Residente;1
MA;MOLDOVA;Residente;1
MA;GUINÉ EQUATORIAL;Temporário;1
MA;BENIN;Temporário;1
MA;CROÁCIA;Residente;1
MA;PORTUGAL;Provisório;1
MA;RUANDA;Residente;1
MA;MARROCOS;Provisório;2
MA;LETÔNIA;Residente;1
MA;PAÍSES BAIXOS;Temporário;1
MA;UCRÂNIA;Residente;1
MA;MASCATE;Residente;1
MA;NORUEGA;Temporário;1
MA;NIGÉRIA;Temporário;1
MA;COSTA RICA;Temporário;1
MA;NIGÉRIA;Provisório;1
MA;TOGO;Temporário;1
MA;LIECHTENSTEIN;Residente;1
MA;SÍRIA;Residente;14
MA;VIETINA;Temporário;1
MA;AFRICA DO SUL;Residente;1
MA;GUINÉ BISSAU;Provisório;1
SP;RUANDA;Temporário;6
SP;QUIRGUISTÃO;Temporário;5
SP;SAMOA AMERICANA;Temporário;4
SP;MOLDOVA;Temporário;2
SP;CAMBOJA;Temporário;1
SP;REP. MONTENEGRO;Temporário;3
SP;ARMÊNIA;Temporário;1
SP;SERRA LEOA;Temporário;1
SC;ARGENTINA;Fronteiriço;5
SC;GUINÉ;Residente;41
SC;INDONÉSIA;Temporário;2
SC;GUIANA;Temporário;11
SC;ALEMANHA;Provisório;4
SC;TOGO;Provisório;71
SC;SUDÃO;Residente;6
SC;VATICANO;Residente;2
SC;LÍBANO;Temporário;4
SP;GÂMBIA;Temporário;1
SP;TIMOR LESTE;Residente;1
SP;BELIZE;Temporário;1
SP;LÍBIA;Provisório;1
RJ;TANZÂNIA;Residente;2
RJ;NAMÍBIA;Provisório;2
RJ;JAMAICA;Provisório;1
RJ;GÂMBIA;Residente;2
RJ;NICARÁGUA;Temporário;1
RS;PALESTINA;Temporário;3
RS;QUÊNIA;Temporário;1
RS;LETÔNIA;Temporário;2
RS;SUDÃO;Residente;19
RS;LITUÂNIA;Temporário;1
RS;INDONÉSIA;Temporário;2
RS;GÂMBIA;Temporário;2
RS;GUINÉ;Temporário;2
RS;SOMÁLIA;Temporário;1
RS;ROMÊNIA;Provisório;1
RS;QUÊNIA;Residente;1
RS;BULGÁRIA;Temporário;1
RS;ETIÓPIA;Temporário;2
RS;INFNI;Residente;1
RS;NICARÁGUA;Provisório;1
RS;ARÁBIA SAUDITA;Residente;2
RS;SÍRIA;Temporário;1
RS;JORDÂNIA;Temporário;1
RS;BOLÍVIA;Provisório;2
CE;ALEMANHA;Residente;642
CE;ITÁLIA;Residente;1936
CE;COLÔMBIA;Residente;809
CE;MARROCOS;Provisório;9
CE;INDIA;Residente;42
CE;FRANÇA;Residente;1030
CE;SAO TOMÉ E PRÍNCIPE;Temporário;61
CE;CABO VERDE;Residente;108
CE;ITÁLIA;Temporário;71
CE;GUINÉ BISSAU;Temporário;692
CE;ANGOLA;Temporário;359
CE;GUINÉ BISSAU;Residente;494
CE;PERU;Residente;196
CE;ESPANHA;Residente;481
CE;CHINA;Residente;577
CE;ESTADOS UNIDOS;Residente;714
CE;CONGO;Provisório;2
CE;PORTUGAL;Residente;1705
CE;ARGENTINA;Residente;1264
CE;REINO UNIDO;Residente;188
CE;ALEMANHA;Temporário;50
CE;ESTADOS UNIDOS;Temporário;188
